1.00337446,+000.016724,+000.034180,+000.080811
1.01332942,+000.024475,-000.014404,+000.020874
1.02332333,-000.115295,+000.076599,+000.045471
1.03332023,-000.059082,+000.011108,+000.045349
1.04331915,-000.071045,+000.169678,+000.111511
1.05333099,-000.118225,-000.084717,+000.037598
1.06331707,-000.083862,+000.059937,+000.115234
1.07332330,-000.021545,+000.109375,+000.130615
1.08331670,-000.092651,-000.074036,+000.008789
1.09332415,-000.097229,-000.048523,+000.092957
1.10331684,-000.082642,-000.121094,+000.022705
1.11331376,-000.044373,+000.039856,+000.091675
1.12331380,+000.005981,-000.100098,-000.081909
1.13331968,-000.058777,-000.013794,+000.141235
1.14331334,+000.029114,+000.004639,+000.032654
1.15331342,+000.049500,-000.010925,-000.141968
1.16331632,+000.025574,-000.035522,-000.202515
1.17332670,-000.082214,-000.061157,+000.073792
1.18331571,+000.033020,+000.056702,+000.031311
1.19331525,+000.052368,-000.031555,-000.109497
1.20332518,+000.032104,-000.061401,-000.103271
1.21331482,+000.022461,-000.028442,-000.011841
1.22331852,+000.039368,+000.042419,+000.037292
1.23332040,-000.048279,+000.055664,-000.109741
1.24333014,-000.073853,+000.009705,+000.069336
1.25333263,-000.025330,+000.061157,+000.027344
1.26331504,+000.064880,+000.059937,+000.115723
1.27331654,-000.077148,-000.137878,+000.105957
1.28331657,+000.011658,+000.052856,-000.110229
1.29332186,-000.027710,-000.134644,+000.044312
1.30331740,-000.142212,+000.048889,+000.039673
1.31331106,-000.088684,-000.016296,+000.041077
1.32330835,+000.014709,+000.024902,+000.048828
1.33330793,-000.041199,+000.054993,-000.123047
1.34331287,-000.023438,-000.003235,-000.033752
1.35330866,-000.017822,-000.034302,-000.046204
1.36331052,+000.094788,+000.010437,+000.205811
1.37331016,-000.068176,-000.012756,-000.044556
1.38330973,-000.001404,+000.052551,+000.018433
1.39330604,-000.125000,+000.148987,+000.011108
1.40330806,+000.082336,+000.110718,+000.034180
1.41330620,+000.020996,-000.022156,-000.104736
1.42331347,+000.051880,-000.048401,+000.042297
1.43331686,-000.156616,-000.005188,+000.011414
1.44331222,-000.102844,+000.038513,+000.002197
1.45331060,+000.098389,+000.010803,-000.090698
1.46331405,-000.053101,+000.031494,-000.149231
1.47331306,-000.009827,+000.049561,+000.128296
1.48331082,+000.057922,-000.111267,-000.135559
1.49333084,+000.048706,-000.091553,-000.179565
1.50331556,-000.053406,-000.018982,+000.111206
1.51332183,+000.009338,-000.044312,-000.035034
1.52331349,-000.098633,-000.039307,-000.122437
1.53331965,+000.015503,-000.054749,+000.016602
1.54331397,+000.068298,+000.024231,+000.102966
1.55332070,-000.080078,+000.082520,-000.024597
1.56331688,-000.052246,+000.034668,+000.028564
1.57331067,-000.049866,-000.108215,-000.038391
1.58331144,-000.133789,-000.043823,+000.076050
1.59331391,+000.126160,-000.034729,-000.011108
1.60331016,+000.070435,+000.105103,-000.032837
1.61331547,-000.054871,+000.001038,-000.007080
1.62331774,-000.040039,+000.007812,+000.032227
1.63331129,-000.167603,+000.068176,-000.085022
1.64331058,+000.011414,+000.015015,-000.026489
1.65331524,+000.173096,-000.014282,-000.032043
1.66330847,-000.164551,+000.107422,-000.039490
1.67331839,+000.011902,-000.014526,-000.057739
1.68332268,+000.000488,-000.079590,-000.019531
1.69331528,+000.042053,+000.053772,-000.050659
1.70331772,+000.001343,+000.048035,-000.029053
1.71336310,+000.033447,+000.108459,+000.002563
1.72332157,-000.065674,+000.110168,+000.075256
1.73331882,+000.083069,-000.065002,-000.122070
1.74330942,+000.097778,+000.041321,+000.012634
1.75331542,-000.007080,-000.033630,-000.026550
1.76331402,+000.135376,-000.017822,+000.089966
1.77330812,-000.156433,-000.074707,-000.065002
1.78332284,-000.112488,+000.037964,+000.004456
1.79331072,-000.043823,-000.065491,-000.022644
1.80331119,-000.088806,+000.040833,-000.002808
1.81330909,+000.050720,+000.014709,+000.028870
1.82331534,-000.083984,-000.081116,+000.034851
1.83331806,+000.077454,+000.012512,-000.177063
1.84331322,-000.033936,-000.046143,+000.047729
1.85330852,+000.093201,+000.033875,+000.166138
1.86331331,-000.035461,+000.021484,-000.108887
1.87331514,-000.053040,+000.102478,-000.092285
1.88332009,-000.019958,-000.020813,+000.064880
1.89331710,+000.204712,-000.206848,+000.094849
1.90331295,+000.001953,-000.049316,-000.111328
1.91330601,-000.108459,-000.076965,+000.037964
1.92330832,-000.076782,-000.076843,+000.089233
1.93331338,-000.121094,+000.035522,+000.034546
1.94330421,+000.033264,-000.122009,-000.147156
1.95331192,+000.025330,-000.099792,+000.066711
1.96331547,-000.101196,+000.062439,-000.095581
1.97330434,+000.099121,+000.030212,+000.046448
1.98330816,-000.068848,+000.032166,+000.054688
1.99330549,-000.056030,+000.024231,+000.092957
2.00330802,+000.031128,+000.125854,-000.080322
2.01330903,-000.002991,-000.053406,+000.029175
2.02329952,-000.042175,-000.058105,-000.004272
2.03330164,+000.026184,-000.075623,-000.051758
2.04330795,-000.153687,-000.009705,+000.018799
2.05330501,+000.005920,+000.051086,+000.005920
2.06330510,-000.021606,+000.030151,+000.044373
2.07330333,+000.075562,+000.070068,-000.088074
2.08330240,+000.088379,+000.051453,+000.047852
2.09330700,-000.019653,-000.011414,+000.056152
2.10330512,+000.060852,-000.072388,-000.009521
2.11330502,+000.088196,-000.033081,-000.005798
2.12330001,-000.012756,+000.130432,+000.171021
2.13330350,+000.060486,+000.020203,+000.033630
2.14330563,+000.010925,-000.010681,-000.007874
2.15330203,+000.000183,+000.017334,-000.054810
2.16330226,-000.012207,+000.102661,-000.073730
2.17330951,-000.012695,-000.011841,+000.113159
2.18330580,+000.063171,-000.042480,+000.033081
2.19330131,+000.061768,+000.031921,-000.048462
2.20330912,-000.020142,-000.083130,+000.046265
2.21330693,-000.123840,-000.050232,+000.092224
2.22330916,-000.015137,+000.052979,+000.052368
2.23330093,+000.063293,-000.046936,+000.021545
2.24331132,+000.101562,+000.067383,-000.055359
2.25331042,-000.023682,-000.057739,+000.106506
2.26330821,+000.030396,+000.084290,-000.054810
2.27330497,-000.041626,+000.085510,-000.068787
2.28330085,-000.026367,-000.069458,-000.074280
