1567409965.296315572,+000.005615,+000.014709,+000.021606
1567409966.302442990,-000.007141,-000.035034,+000.028015
1567409966.312397663,-000.010254,-000.042908,-000.068054
1567409966.322414205,+000.067261,+000.056885,+000.027832
1567409966.332367156,+000.020691,+000.002136,+000.034119
1567409966.342355662,-000.014038,+000.006653,+000.068115
1567409966.352350798,+000.041748,+000.042969,-000.008545
1567409966.362352766,-000.062317,+000.014221,-000.003601
1567409966.372355068,+000.024414,-000.026184,-000.075195
1567409966.382353796,-000.002625,+000.028381,+000.016174
1567409966.392350635,+000.087708,-000.044495,-000.026611
1567409966.402349252,-000.030823,-000.014526,-000.016479
1567409966.412353202,-000.013916,+000.021423,+000.001892
1567409966.422350263,-000.009460,+000.035095,-000.092407
1567409966.432349251,-000.027588,-000.006348,-000.030701
1567409966.442349478,-000.038696,+000.122986,-000.013000
1567409966.452349206,+000.003967,-000.044312,+000.053284
1567409966.462350527,-000.079224,+000.030334,-000.038635
1567409966.472349366,-000.053345,+000.010254,-000.020874
1567409966.482351038,-000.050232,-000.009094,-000.039612
1567409966.492350766,+000.011902,+000.018860,+000.023804
1567409966.502353086,+000.028931,+000.002319,-000.045288
1567409966.512349185,+000.029785,-000.038452,+000.066833
1567409966.522351209,+000.017944,+000.053528,-000.003296
1567409966.532350437,-000.037537,-000.023071,-000.057434
1567409966.542349239,+000.070862,-000.021912,+000.013916
1567409966.552349763,-000.049377,-000.050354,+000.015381
1567409966.562356213,+000.046204,+000.071289,-000.046936
1567409966.572350385,-000.054443,+000.026794,+000.023560
1567409966.582348947,-000.070435,+000.092896,+000.012695
1567409966.592351508,-000.021729,+000.036499,+000.045349
1567409966.602351902,+000.000122,+000.001648,-000.020447
1567409966.612350704,-000.079956,-000.021606,+000.014526
1567409966.622349099,-000.024353,-000.020752,-000.085022
1567409966.632350864,-000.054810,-000.027283,+000.058777
1567409966.642347296,-000.013550,+000.080688,-000.019409
1567409966.652350523,+000.047058,+000.073669,-000.015381
1567409966.662348659,-000.046631,+000.040710,+000.109802
1567409966.672350701,+000.053406,-000.028442,-000.044678
1567409966.682349337,-000.033997,+000.010376,+000.019897
1567409966.692352490,+000.003357,+000.023132,+000.022766
1567409966.702350959,+000.022400,-000.049377,-000.010010
1567409966.712351002,+000.026306,+000.012695,+000.035461
1567409966.722350045,-000.043884,-000.065796,-000.137146
1567409966.732351180,+000.006653,+000.059143,-000.053589
1567409966.742348556,-000.028687,+000.012756,-000.008240
1567409966.752349413,-000.039368,-000.056030,-000.038025
1567409966.762349660,+000.006897,+000.024780,-000.037415
1567409966.772349240,+000.043945,-000.027527,-000.040649
1567409966.782348930,+000.033325,-000.077698,-000.009766
1567409966.792348992,-000.009949,-000.022705,+000.063049
