1567185902.440957072,+000.046021,+000.030457,-000.034790
1567185902.450955748,-000.049805,+000.052734,+000.032715
1567185902.460952684,+000.022156,-000.092041,-000.130615
1567185902.470962619,-000.041382,+000.010437,-000.000061
1567185902.480968647,-000.024231,+000.003357,+000.127869
1567185902.490964008,-000.048828,-000.092041,-000.030945
1567185902.500961684,+000.063965,-000.076721,-000.002380
1567185902.510964582,+000.031494,-000.158020,-000.042114
1567185902.520966518,-000.041748,-000.027405,-000.094482
1567185902.530964342,+000.070007,+000.008179,+000.073853
1567185902.540962888,-000.088745,-000.025208,+000.056274
1567185902.550966935,-000.162231,+000.046753,+000.036377
1567185902.560966722,+000.004578,-000.073120,-000.003479
1567185902.570963065,-000.003906,+000.015137,+000.024292
1567185902.580960537,-000.044983,-000.074768,+000.050476
1567185902.590960769,-000.096313,-000.050354,-000.015564
1567185902.600976556,-000.048828,-000.050903,-000.117493
1567185902.610968343,+000.050537,+000.037903,-000.062500
1567185902.620960482,-000.057007,+000.010803,-000.099731
1567185902.630969232,+000.067627,-000.033081,-000.010559
1567185902.640979834,+000.038086,+000.031189,-000.016296
1567185902.650962195,-000.061951,-000.033875,-000.001404
1567185902.660981408,-000.021423,-000.086243,+000.080383
1567185902.670968306,+000.042847,-000.051880,+000.028931
1567185902.680964131,-000.033508,-000.002502,+000.000610
1567185902.690967455,-000.045471,+000.093994,+000.125061
1567185902.700982927,-000.039490,-000.053345,-000.003296
1567185902.710959770,+000.011536,-000.002930,-000.070007
1567185902.720976242,+000.010010,-000.088867,-000.071594
1567185902.730962215,-000.026611,-000.050598,-000.021057
1567185902.740958039,+000.024048,+000.102844,+000.029907
1567185902.750955326,+000.086365,+000.090576,-000.022644
1567185902.760974169,+000.085754,+000.033691,+000.053467
1567185902.770961974,+000.017822,+000.087341,+000.105652
1567185902.780957354,+000.051514,+000.069031,-000.105164
1567185902.790957326,-000.076355,-000.014587,+000.028870
1567185902.800956854,+000.038513,-000.020264,+000.032776
1567185902.810962419,+000.069214,+000.031555,+000.091431
1567185902.820958669,-000.111511,+000.012634,+000.098083
1567185902.830956382,+000.014893,-000.010071,+000.129395
1567185902.840962429,-000.140808,-000.035217,-000.034668
1567185902.850961957,+000.007080,-000.043884,-000.087036
1567185902.860958670,-000.014954,-000.000488,+000.005798
1567185902.870961735,+000.108459,-000.066101,+000.125488
1567185902.880977966,-000.004822,-000.109192,-000.019226
1567185902.890959976,+000.043762,-000.063049,-000.015015
1567185902.900958966,+000.027405,-000.011902,-000.050964
1567185902.910958180,-000.073364,-000.069763,+000.029968
1567185902.920978467,+000.059021,+000.038818,-000.019043
1567185902.930965106,-000.010864,-000.009155,-000.208008
1567185902.940985096,-000.012390,-000.025818,+000.082642
1567185902.950960495,-000.001770,+000.013428,+000.061951
1567185902.960966634,+000.122559,-000.112854,-000.166748
1567185902.970966902,+000.020935,+000.010132,-000.113342
1567185902.980977208,+000.071655,-000.078186,+000.055176
1567185902.990962829,+000.012390,+000.069763,+000.136414
1567185903.000963468,-000.145996,+000.061096,-000.037781
1567185903.010960199,-000.073242,+000.122070,+000.098633
1567185903.020975208,+000.125793,+000.056580,-000.097473
1567185903.030959514,-000.095276,+000.032654,+000.037598
1567185903.040975098,+000.022827,+000.082092,+000.082703
