Time,X,Y,Z
2.1299999999999986,-000.109070,+000.004944,+000.002502
2.1399999999999983,-000.066345,+000.023560,-000.013672
2.149999999999998,-000.013184,+000.047302,+000.022949
2.159999999999998,-000.043823,+000.030518,+000.020569
2.1699999999999977,-000.056213,+000.010559,-000.009888
2.1799999999999975,+000.002747,+000.019470,+000.009583
2.1899999999999973,-000.098450,+000.031860,+000.002991
2.199999999999997,-000.071289,+000.017639,+000.054321
2.209999999999997,+000.037415,+000.060974,+000.019836
2.2199999999999966,-000.018799,+000.107300,-000.024902
2.2299999999999964,-000.004395,-000.036865,-000.029175
2.239999999999996,+000.070557,+000.034912,+000.012207
2.249999999999996,-000.006653,+000.021606,-000.056213
2.259999999999996,-000.049316,-000.012268,-000.001404
2.2699999999999956,-000.013062,+000.023682,+000.087769
2.2799999999999954,+000.002197,-000.055786,-000.003601
2.289999999999995,-000.006470,+000.003967,-000.016357
2.299999999999995,+000.030640,+000.047791,-000.083252
2.3099999999999947,-000.070190,+000.057495,+000.039978
2.3199999999999945,-000.048706,+000.031067,+000.030640
2.3299999999999943,+000.010376,+000.048340,+000.028503
2.339999999999994,+000.057068,+000.005798,-000.010559
2.349999999999994,-000.003357,-000.043518,+000.024536
2.3599999999999937,-000.025146,+000.065918,+000.063782
2.3699999999999934,-000.003967,+000.088501,-000.031555
2.3799999999999932,-000.025757,+000.029297,-000.011108
2.389999999999993,-000.084839,+000.018311,+000.020508
2.399999999999993,-000.099121,+000.008606,-000.017273
2.4099999999999926,+000.059631,+000.009399,+000.015198
2.4199999999999924,-000.010254,-000.015381,-000.008362
2.429999999999992,-000.021179,+000.073425,-000.002502
2.439999999999992,-000.011169,-000.026306,-000.024109
2.4499999999999917,+000.021362,-000.018066,-000.060303
2.4599999999999915,-000.041077,-000.070251,+000.036560
2.4699999999999913,+000.007935,+000.023376,-000.033081
2.479999999999991,+000.008057,+000.015625,+000.028931
2.489999999999991,-000.042603,-000.034668,-000.013916
2.4999999999999907,-000.007385,-000.027283,+000.022522
2.5099999999999905,+000.016541,+000.041626,+000.097595
2.5199999999999902,+000.007141,+000.012268,+000.019531
2.52999999999999,-000.090576,+000.016846,+000.019470
2.53999999999999,-000.002014,+000.009705,-000.009216
2.5499999999999896,-000.052307,-000.012634,+000.024475
2.5599999999999894,+000.081665,-000.089172,+000.015381
2.569999999999989,-000.011353,-000.089355,+000.092957
2.579999999999989,-000.040833,-000.017456,-000.038940
2.5899999999999888,-000.002869,-000.113647,-000.024292
2.5999999999999885,-000.024170,+000.018677,-000.000366
2.6099999999999883,+000.027466,+000.034668,+000.058044
2.619999999999988,+000.045715,+000.024292,-000.064758
2.629999999999988,-000.005188,-000.040344,+000.068237
2.6399999999999877,-000.029602,+000.014160,-000.010925
2.6499999999999875,-000.013245,+000.022644,+000.030701
2.6599999999999873,-000.029602,+000.051025,+000.067871
2.669999999999987,+000.082275,-000.064026,-000.009949
2.679999999999987,+000.023621,+000.074280,-000.012085
2.6899999999999866,+000.026428,+000.107239,-000.051208
2.6999999999999864,+000.039978,+000.037292,-000.026001
2.709999999999986,-000.056458,-000.030151,-000.013855
2.719999999999986,-000.026794,-000.014343,+000.017822
2.7299999999999858,-000.045105,+000.013123,+000.026428
2.7399999999999856,-000.007446,-000.066956,+000.010986
2.7499999999999853,-000.026855,-000.079285,-000.047852
2.759999999999985,-000.023438,-000.012207,-000.083130
2.769999999999985,-000.001587,+000.048523,-000.036682
2.7799999999999847,-000.034119,-000.040955,-000.050415
2.7899999999999845,+000.033875,+000.011169,-000.030640
2.7999999999999843,+000.079590,-000.038818,+000.006897
2.809999999999984,+000.014954,-000.082458,-000.073547
2.819999999999984,-000.019104,-000.038940,-000.094971
2.8299999999999836,-000.000061,-000.036316,-000.027100
2.8399999999999834,+000.002197,+000.031250,+000.010498
2.849999999999983,-000.062134,-000.007812,-000.010193
2.859999999999983,-000.086182,+000.008301,-000.016663
2.869999999999983,-000.010864,+000.097839,+000.090393
2.8799999999999826,-000.040222,-000.046326,+000.048523
2.8899999999999824,+000.018494,+000.011108,+000.025330
2.899999999999982,-000.038452,+000.044495,-000.000793
2.909999999999982,+000.058716,+000.037231,-000.120117
2.9199999999999817,+000.026062,-000.021179,-000.048584
2.9299999999999815,-000.052551,+000.072510,-000.010254
2.9399999999999813,-000.000549,-000.029968,-000.015442
2.949999999999981,+000.009705,+000.023743,-000.091614
2.959999999999981,-000.032959,-000.075500,-000.088806
2.9699999999999807,-000.033264,-000.037903,+000.004333
2.9799999999999804,-000.042664,-000.034790,+000.012512
2.9899999999999802,-000.041077,-000.027283,-000.047058
2.99999999999998,+000.027954,-000.050659,+000.012512
3.00999999999998,-000.025452,-000.004089,+000.022339
3.0199999999999796,-000.084839,-000.045471,+000.003174
3.0299999999999794,-000.028809,+000.024780,-000.013245
3.039999999999979,-000.027649,+000.027039,-000.059814
3.049999999999979,-000.067566,+000.035339,-000.019714
3.0599999999999787,-000.052979,-000.033630,-000.050049
3.0699999999999785,-000.048218,+000.062683,-000.048950
3.0799999999999783,-000.076782,+000.018250,+000.028137
3.089999999999978,-000.011108,+000.079529,+000.028931
3.099999999999978,+000.066711,+000.046570,-000.001648
3.1099999999999777,+000.032288,+000.008728,+000.000122
3.1199999999999775,+000.044373,+000.000000,-000.010193
3.1299999999999772,+000.071228,+000.011719,+000.049561
3.139999999999977,+000.019348,-000.024414,+000.047974
3.149999999999977,-000.056091,-000.018433,-000.049561
3.1599999999999766,+000.077515,-000.041199,-000.000427
3.1699999999999764,-000.019348,-000.040161,+000.005676
3.179999999999976,-000.026672,-000.035400,+000.026428
3.189999999999976,-000.047485,-000.067383,+000.070923
3.1999999999999758,+000.023987,-000.023315,-000.102844
3.2099999999999755,+000.033936,-000.056641,-000.062256
3.2199999999999753,+000.008362,+000.024353,+000.029114
3.229999999999975,+000.037109,+000.016907,-000.070374
3.239999999999975,-000.071350,-000.001099,-000.044617
3.2499999999999747,-000.039917,+000.018372,+000.103516
3.2599999999999745,+000.048157,-000.054871,+000.032349
3.2699999999999743,-000.027832,-000.112244,+000.024292
3.279999999999974,+000.038269,+000.009033,-000.063416
3.289999999999974,+000.044983,-000.047485,+000.041504
3.2999999999999736,+000.004395,-000.084900,+000.005371
3.3099999999999734,-000.012695,-000.034668,+000.021362
3.319999999999973,-000.081299,+000.033630,+000.061157
3.329999999999973,-000.000977,-000.035461,-000.018921
3.3399999999999728,-000.030396,+000.000183,-000.038574
3.3499999999999726,-000.022034,-000.000183,+000.071777
3.3599999999999723,-000.006897,-000.008972,-000.063965
3.369999999999972,-000.110474,+000.050293,-000.043823
3.379999999999972,-000.018494,+000.053955,+000.034729
3.3899999999999717,-000.087219,+000.047058,-000.049072
3.3999999999999715,-000.001709,-000.072144,+000.064087
3.4099999999999713,-000.000122,+000.021301,+000.066833
3.419999999999971,+000.090820,+000.016602,-000.019836
3.429999999999971,+000.039734,-000.018860,+000.002991
3.4399999999999706,-000.020508,-000.006897,-000.063171
3.4499999999999704,+000.018127,+000.019653,-000.065430
3.45999999999997,+000.003418,-000.006348,-000.041687
3.46999999999997,-000.042603,-000.018066,+000.020508
3.47999999999997,+000.075500,-000.017883,+000.014648
3.4899999999999696,-000.051758,+000.010315,+000.023438
3.4999999999999694,-000.038513,-000.047485,+000.012329
3.509999999999969,-000.002502,-000.027344,-000.033264
3.519999999999969,-000.015991,+000.001648,-000.000671
3.5299999999999687,-000.020020,-000.032654,-000.001587
3.5399999999999685,-000.022278,+000.037476,+000.049316
3.5499999999999683,+000.010803,-000.059937,+000.016907
3.559999999999968,-000.010620,+000.003418,-000.049927
3.569999999999968,+000.003113,-000.023621,-000.027527
3.5799999999999677,+000.054565,-000.011230,+000.064453
3.5899999999999674,-000.011169,+000.045044,-000.043701
3.5999999999999672,-000.004578,-000.027710,-000.029785
3.609999999999967,-000.041382,-000.041443,+000.003357
3.619999999999967,+000.067566,+000.038391,-000.105469
3.6299999999999666,-000.019714,+000.014587,-000.096985
3.6399999999999664,+000.002502,+000.037354,+000.016541
3.649999999999966,-000.001953,-000.014282,+000.077271
3.659999999999966,-000.011719,-000.008728,-000.030884
3.6699999999999657,+000.001404,+000.008667,-000.018066
3.6799999999999655,+000.059265,-000.001831,+000.049072
3.6899999999999653,-000.011597,+000.066406,-000.044006
3.699999999999965,-000.005188,-000.030945,+000.040955
3.709999999999965,-000.027344,+000.057495,-000.092651
3.7199999999999647,+000.013489,+000.010498,+000.069641
3.7299999999999645,+000.051636,+000.038635,+000.040405
3.7399999999999642,-000.039429,+000.060913,-000.100159
3.749999999999964,+000.046265,-000.018372,+000.034241
3.759999999999964,+000.026367,+000.072632,-000.004761
3.7699999999999636,+000.063599,+000.006042,+000.041626
3.7799999999999634,-000.033936,+000.000488,+000.011902
3.789999999999963,-000.018005,-000.050476,+000.081604
3.799999999999963,+000.066956,-000.014160,+000.032593
3.8099999999999627,+000.033691,-000.001404,-000.056824
3.8199999999999625,-000.041443,-000.005005,-000.053528
3.8299999999999623,-000.023193,-000.020081,+000.014221
3.839999999999962,+000.002869,-000.051758,-000.006714
3.849999999999962,-000.038696,+000.039856,+000.015747
3.8599999999999617,+000.077271,-000.027222,+000.008362
3.8699999999999615,+000.010437,+000.021667,+000.031128
3.8799999999999613,+000.069092,+000.053040,+000.019470
3.889999999999961,-000.017151,+000.016968,-000.007874
3.899999999999961,-000.038208,+000.017883,+000.022888
3.9099999999999606,+000.036438,+000.037842,-000.068909
3.9199999999999604,+000.063354,-000.011414,-000.010742
3.92999999999996,-000.055542,+000.020630,-000.083801
3.93999999999996,+000.002136,+000.023254,-000.066040
3.9499999999999598,+000.071350,+000.127869,-000.020874
3.9599999999999596,+000.091003,+000.041382,-000.064453
3.9699999999999593,+000.028320,+000.056763,+000.018433
3.979999999999959,+000.043579,-000.009766,+000.061890
3.989999999999959,+000.029968,+000.046570,+000.029602
3.9999999999999587,+000.006348,-000.019409,-000.031372
4.009999999999959,+000.021729,-000.008728,+000.015869
4.019999999999959,+000.007751,+000.034973,-000.021729
4.0299999999999585,+000.057129,-000.048584,+000.050110
4.039999999999958,-000.014404,+000.002502,-000.076721
4.049999999999958,+000.052917,+000.013611,+000.009277
4.059999999999958,+000.012146,+000.069214,+000.024536
4.069999999999958,-000.018311,-000.000977,+000.040039
4.079999999999957,-000.094971,+000.006592,+000.010193
4.089999999999957,-000.015625,-000.006287,+000.009338
4.099999999999957,+000.059021,-000.014282,+000.019226
4.109999999999957,-000.066284,+000.017700,+000.046875
4.119999999999957,-000.010925,-000.030701,+000.025879
4.129999999999956,-000.003296,+000.066467,-000.056213
4.139999999999956,-000.029297,-000.037720,-000.074585
4.149999999999956,-000.066223,-000.083435,+000.060364
4.159999999999956,+000.019104,+000.017334,+000.063904
4.1699999999999555,+000.022888,-000.032593,-000.023315
4.179999999999955,+000.020569,+000.021118,-000.014709
4.189999999999955,-000.051147,-000.040222,+000.044739
4.199999999999955,+000.019287,+000.042908,+000.060974
4.209999999999955,-000.015137,+000.034973,-000.004028
4.2199999999999545,-000.028625,+000.024597,+000.030396
4.229999999999954,-000.007812,-000.021545,+000.049316
4.239999999999954,+000.001343,+000.001038,-000.135681
4.249999999999954,-000.025696,+000.019287,-000.009033
4.259999999999954,-000.034302,-000.007385,+000.063721
4.269999999999953,-000.069397,+000.028503,-000.016357
4.279999999999953,+000.057068,+000.042175,+000.010010
4.289999999999953,-000.025269,+000.061279,+000.020447
4.299999999999953,+000.044678,+000.048035,-000.017151
4.3099999999999525,-000.041626,-000.010315,-000.000427
4.319999999999952,-000.012512,+000.012573,+000.045593
4.329999999999952,-000.084412,-000.029968,-000.095825
4.339999999999952,-000.028503,-000.050720,-000.029968
4.349999999999952,-000.091919,-000.007751,+000.073547
4.3599999999999515,-000.028015,+000.075928,+000.035950
4.369999999999951,-000.072998,-000.036316,-000.030151
4.379999999999951,+000.040039,+000.014221,+000.046875
4.389999999999951,-000.050232,-000.023254,-000.048035
4.399999999999951,-000.001770,+000.071350,-000.046204
4.40999999999995,-000.051270,+000.023926,-000.018799
4.41999999999995,+000.005798,+000.064270,+000.063171
4.42999999999995,-000.000671,-000.083069,+000.033997
4.43999999999995,-000.084290,+000.031372,-000.017090
4.4499999999999496,-000.021423,+000.019043,-000.065613
4.459999999999949,+000.026611,-000.002991,+000.023132
4.469999999999949,+000.031311,+000.033875,-000.025391
4.479999999999949,+000.035217,+000.040222,-000.010437
4.489999999999949,-000.055603,+000.022583,+000.053223
4.4999999999999485,-000.069092,+000.014709,-000.021301
4.509999999999948,+000.068726,-000.079407,+000.015991
4.519999999999948,-000.031921,+000.023193,-000.060120
4.529999999999948,-000.016174,-000.024475,-000.034302
4.539999999999948,-000.089844,-000.002747,+000.011719
4.549999999999947,+000.027771,+000.083191,-000.091858
4.559999999999947,-000.061890,-000.011963,-000.009583
4.569999999999947,+000.021484,+000.077393,+000.071777
4.579999999999947,-000.002625,-000.029785,-000.011353
4.589999999999947,-000.008362,+000.028687,+000.008850
4.599999999999946,-000.031921,-000.075134,+000.002808
4.609999999999946,+000.038086,-000.062134,+000.017456
4.619999999999946,+000.028381,+000.024475,-000.014465
4.629999999999946,+000.011169,-000.015747,-000.024536
4.6399999999999455,-000.088135,-000.000244,-000.047363
4.649999999999945,+000.076355,+000.056519,-000.058716
4.659999999999945,-000.088745,+000.041870,+000.019531
4.669999999999945,+000.016113,+000.011475,+000.030945
4.679999999999945,+000.056274,+000.042603,+000.074280
4.689999999999944,-000.097656,+000.064209,-000.029175
4.699999999999944,-000.052368,-000.040283,-000.099609
4.709999999999944,+000.058411,-000.014954,-000.105225
4.719999999999944,-000.027100,+000.039612,+000.037659
4.729999999999944,-000.033997,-000.054688,+000.008484
4.739999999999943,+000.042603,+000.036377,+000.010864
4.749999999999943,+000.050598,+000.029785,+000.014954
4.759999999999943,+000.028564,-000.038696,+000.004700
4.769999999999943,+000.054871,-000.011108,+000.050476
4.7799999999999425,+000.006775,-000.003357,+000.032104
4.789999999999942,-000.034607,-000.009827,+000.099731
4.799999999999942,+000.061096,+000.052124,-000.019653
4.809999999999942,+000.032104,+000.034180,-000.026550
4.819999999999942,-000.059021,-000.052979,+000.049988
4.8299999999999415,-000.051331,+000.014160,+000.038452
4.839999999999941,-000.030884,-000.047485,+000.000061
4.849999999999941,-000.016113,-000.021301,-000.064514
4.859999999999941,+000.030701,+000.030273,-000.004089
4.869999999999941,+000.048096,+000.041260,+000.001892
4.87999999999994,-000.039917,+000.054016,+000.003723
4.88999999999994,-000.026428,-000.078003,-000.021362
4.89999999999994,+000.007751,+000.055237,-000.113586
4.90999999999994,-000.057495,+000.003662,-000.022278
4.9199999999999395,+000.047424,-000.015686,-000.017639
4.929999999999939,+000.015015,+000.018433,+000.006348
4.939999999999939,+000.033875,+000.022034,-000.009399
4.949999999999939,+000.009216,+000.023804,+000.016785
4.959999999999939,+000.032959,-000.041321,+000.001770
4.9699999999999385,-000.010620,+000.033936,-000.051697
4.979999999999938,-000.012085,-000.030579,+000.037476
4.989999999999938,+000.031189,+000.066101,-000.001038
4.999999999999938,+000.008240,+000.029602,-000.008850
5.009999999999938,-000.036316,+000.052002,+000.012146
5.019999999999937,-000.009033,+000.028687,+000.008362
5.029999999999937,+000.047729,+000.042480,+000.016235
5.039999999999937,+000.063721,-000.002075,+000.102356
5.049999999999937,+000.069336,-000.027649,-000.005371
5.0599999999999365,+000.074890,+000.010864,-000.040466
5.069999999999936,+000.102661,+000.027222,+000.119324
5.079999999999936,-000.023804,-000.001282,-000.020447
5.089999999999936,+000.070862,-000.026611,+000.013672
5.099999999999936,+000.026062,-000.048096,+000.066162
5.1099999999999355,+000.042297,-000.077454,-000.057068
5.119999999999935,-000.054260,+000.012939,-000.024048
5.129999999999935,-000.037964,-000.016357,-000.002136
5.139999999999935,-000.077881,-000.004333,+000.013855
5.149999999999935,-000.052612,-000.039734,-000.037354
5.159999999999934,+000.027161,+000.044128,-000.016846
5.169999999999934,-000.018555,-000.010193,-000.031250
5.179999999999934,-000.007507,+000.060608,-000.055664
5.189999999999934,-000.031433,-000.022644,-000.003113
5.199999999999934,+000.023682,+000.108826,-000.003174
5.209999999999933,-000.011719,+000.014099,+000.046753
5.219999999999933,-000.074036,+000.001404,+000.022339
5.229999999999933,-000.042603,-000.037231,-000.040466
5.239999999999933,+000.053406,-000.027649,-000.024109
5.2499999999999325,-000.075623,+000.021851,-000.061340
5.259999999999932,-000.018127,+000.032593,+000.010620
5.269999999999932,+000.008057,-000.006226,-000.051392
