09:05:03.768,-2.1850585938e-02,+3.6071777344e-02,-1.818848e-02
09:05:03.778,-1.1474609375e-02,+3.0029296875e-02,-3.607178e-02
09:05:03.788,+2.4414062500e-03,+1.5502929688e-02,-4.473877e-02
09:05:03.798,-3.0517578125e-04,+7.9345703125e-03,-2.197266e-02
09:05:03.808,-6.5307617188e-03,+9.2163085938e-03,+1.226807e-02
09:05:03.818,-1.4160156250e-02,-1.5869140625e-03,+1.593018e-02
09:05:03.828,-2.0141601562e-02,-2.1240234375e-02,+8.178711e-03
09:05:03.838,-2.5390625000e-02,-2.4414062500e-02,+9.704590e-03
09:05:03.848,-1.1901855469e-02,-2.7648925781e-02,+1.477051e-02
09:05:03.858,+6.2866210938e-03,-1.7333984375e-02,+2.484131e-02
09:05:03.868,+2.1972656250e-03,+1.6113281250e-02,+1.995850e-02
09:05:03.878,-8.5449218750e-03,+1.4404296875e-02,+9.704590e-03
09:05:03.888,-1.2207031250e-04,-1.5625000000e-02,+1.422119e-02
09:05:03.898,-3.2348632812e-03,-1.7578125000e-02,+8.239746e-03
09:05:03.908,-1.5380859375e-02,-1.6479492188e-02,-1.116943e-02
09:05:03.918,-1.0742187500e-02,-2.4536132812e-02,-1.202393e-02
09:05:03.928,+7.3242187500e-04,-1.3427734375e-02,-7.751465e-03
09:05:03.938,+2.8076171875e-03,+3.5400390625e-03,-4.150391e-03
09:05:03.948,+3.4179687500e-03,+1.2756347656e-02,-9.155273e-04
09:05:03.958,+9.7045898438e-03,+1.0375976562e-03,-7.934570e-03
09:05:03.968,+1.3244628906e-02,-1.0437011719e-02,-3.784180e-03
09:05:03.978,+1.0681152344e-02,-5.8593750000e-03,+3.967285e-03
09:05:03.988,-2.3193359375e-03,+1.4038085938e-02,+2.197266e-02
09:05:03.998,-1.6235351562e-02,+4.3640136719e-02,+4.260254e-02
09:05:04.008,-1.2268066406e-02,+3.3142089844e-02,+2.661133e-02
09:05:04.018,-6.2866210938e-03,+6.5917968750e-03,+1.831055e-03
09:05:04.028,-6.2866210938e-03,+2.5024414062e-03,-7.995605e-03
09:05:04.038,+3.7231445312e-03,-7.4462890625e-03,-7.690430e-03
09:05:04.048,+1.0498046875e-02,-2.1118164062e-02,-1.953125e-03
09:05:04.058,+1.8493652344e-02,-2.3681640625e-02,+6.103516e-05
09:05:04.068,+1.5869140625e-02,-2.0263671875e-02,-2.441406e-03
09:05:04.078,-1.8310546875e-03,-9.5214843750e-03,-7.934570e-04
09:05:04.088,-8.1787109375e-03,-3.7841796875e-03,-2.154541e-02
09:05:04.098,-2.0629882812e-02,-9.5214843750e-03,-4.504395e-02
09:05:04.108,-2.7954101562e-02,-6.4086914062e-03,-4.364014e-02
09:05:04.118,-1.4404296875e-02,+7.9345703125e-03,-3.204346e-02
09:05:04.128,-8.8500976562e-03,+7.8125000000e-03,-3.662109e-02
09:05:04.138,-1.8676757812e-02,-5.3100585938e-03,-2.600098e-02
09:05:04.148,-1.8920898438e-02,-1.1657714844e-02,-1.708984e-03
09:05:04.158,-1.4892578125e-02,-1.8127441406e-02,-6.469727e-03
09:05:04.168,-1.0986328125e-02,-2.5329589844e-02,-1.202393e-02
09:05:04.178,-9.7656250000e-04,-2.7404785156e-02,-2.441406e-04
09:05:04.188,-2.0141601562e-03,-3.2348632812e-02,+3.051758e-04
09:05:04.198,-7.5683593750e-03,-2.3864746094e-02,+1.397705e-02
09:05:04.208,-1.0742187500e-02,+1.7700195312e-02,+2.752686e-02
09:05:04.218,-1.2207031250e-02,+4.1137695312e-02,+1.910400e-02
09:05:04.228,-1.5869140625e-02,+1.8981933594e-02,+8.789062e-03
09:05:04.238,-1.9042968750e-02,+1.0375976562e-03,+5.981445e-03
09:05:04.248,-1.4282226562e-02,-6.7138671875e-03,+1.318359e-02
09:05:04.258,-1.7089843750e-03,-1.8127441406e-02,+1.892090e-03
09:05:04.268,+4.8217773438e-03,-1.3977050781e-02,-2.252197e-02
09:05:04.278,-3.6010742188e-03,-1.1108398438e-02,-1.721191e-02
09:05:04.288,-1.2207031250e-04,-1.4038085938e-02,-1.580811e-02
09:05:04.298,+8.5449218750e-03,-1.3366699219e-02,-1.739502e-02
09:05:04.308,-3.9062500000e-03,-1.2451171875e-02,-8.605957e-03
09:05:04.318,-1.7700195312e-03,-3.4851074219e-02,-7.019043e-03
09:05:04.328,+5.6762695312e-03,-4.4372558594e-02,-2.032471e-02
09:05:04.338,+1.0437011719e-02,-1.2939453125e-02,-2.581787e-02
09:05:04.348,+1.3549804688e-02,+1.4099121094e-02,-6.408691e-03
09:05:04.358,+5.7983398438e-03,+5.6762695312e-03,+7.690430e-03
09:05:04.368,-1.8310546875e-04,+9.7656250000e-04,+4.150391e-03
09:05:04.378,-3.1738281250e-03,+8.8500976562e-03,+6.164551e-03
09:05:04.388,-9.0942382812e-03,+1.8737792969e-02,+2.038574e-02
09:05:04.398,-1.5075683594e-02,+2.0141601562e-02,+2.764893e-02
09:05:04.408,-1.0986328125e-02,+2.9296875000e-03,+3.234863e-03
09:05:04.418,-2.7465820312e-03,+4.7607421875e-03,-2.709961e-02
09:05:04.428,+6.5307617188e-03,+1.2207031250e-02,-2.331543e-02
09:05:04.438,+1.3366699219e-02,-7.8125000000e-03,-6.835938e-03
09:05:04.448,+1.7700195312e-02,-1.0864257812e-02,-6.103516e-05
09:05:04.458,+8.3007812500e-03,+1.8310546875e-03,-2.258301e-03
09:05:04.468,-9.8266601562e-03,+1.8310546875e-03,-9.948730e-03
09:05:04.478,-1.7150878906e-02,+1.0375976562e-03,-2.197266e-03
09:05:04.488,-1.4282226562e-02,+1.0864257812e-02,+1.220703e-03
09:05:04.498,-1.0253906250e-02,+3.2348632812e-03,-8.483887e-03
09:05:04.508,+7.3852539062e-03,-1.6052246094e-02,-5.310059e-03
09:05:04.518,+2.0141601562e-02,-3.6010742188e-03,-2.746582e-03
09:05:04.528,-2.6855468750e-03,-5.9204101562e-03,-9.460449e-03
09:05:04.538,-2.1118164062e-02,-3.9184570312e-02,-1.464844e-02
09:05:04.548,-1.5502929688e-02,-2.8381347656e-02,-4.760742e-03
09:05:04.558,+4.8828125000e-04,+1.2817382812e-03,+8.117676e-03
09:05:04.568,+9.5825195312e-03,+1.2268066406e-02,-1.220703e-03
09:05:04.578,-2.0751953125e-03,+2.1545410156e-02,-6.591797e-03
09:05:04.588,-1.2207031250e-04,+5.3100585938e-03,+1.141357e-02
09:05:04.598,+8.3007812500e-03,-2.2583007812e-03,+1.312256e-02
09:05:04.608,+6.7138671875e-04,+6.7138671875e-03,+3.051758e-04
09:05:04.618,-1.2207031250e-04,+2.3803710938e-03,+5.126953e-03
09:05:04.628,-2.6855468750e-03,+3.6621093750e-04,+1.184082e-02
09:05:04.638,-2.4414062500e-04,-8.4838867188e-03,-1.550293e-02
09:05:04.648,+1.4526367188e-02,-1.7456054688e-02,-3.552246e-02
09:05:04.658,+1.5747070312e-02,-1.2878417969e-02,-1.464844e-02
09:05:04.668,+9.0332031250e-03,-3.1738281250e-03,+4.272461e-03
09:05:04.678,+7.1411132812e-03,-1.2329101562e-02,+2.380371e-03
09:05:04.688,+3.7231445312e-03,-3.4851074219e-02,+9.399414e-03
09:05:04.698,+6.2866210938e-03,-4.6875000000e-02,+1.043701e-02
09:05:04.708,+3.1127929688e-03,-3.1311035156e-02,+7.873535e-03
09:05:04.718,-8.6059570312e-03,-1.8249511719e-02,-2.441406e-04
09:05:04.728,-1.2207031250e-02,-1.8554687500e-02,+1.953125e-03
09:05:04.738,-7.9956054688e-03,+9.2773437500e-03,+1.025391e-02
09:05:04.748,-3.9672851562e-03,+3.4240722656e-02,+3.723145e-03
09:05:04.758,+5.0659179688e-03,+2.5512695312e-02,+9.094238e-03
09:05:04.768,+8.9111328125e-03,+1.1352539062e-02,+3.369141e-02
09:05:04.778,+1.6479492188e-03,-9.9487304688e-03,+2.984619e-02
09:05:04.788,-5.5541992188e-03,-1.4282226562e-02,-9.399414e-03
09:05:04.798,-9.0942382812e-03,+4.0893554688e-03,-1.757812e-02
09:05:04.808,-2.0812988281e-02,+6.5307617188e-03,-7.324219e-04
09:05:04.818,-3.1921386719e-02,+1.2268066406e-02,-2.990723e-03
09:05:04.828,-2.6062011719e-02,+1.5686035156e-02,-8.178711e-03
09:05:04.838,-1.4465332031e-02,-3.2958984375e-03,-1.177979e-02
09:05:04.848,+6.0424804688e-03,-1.3916015625e-02,-1.879883e-02
09:05:04.858,+2.5268554688e-02,-1.9348144531e-02,-1.269531e-02
09:05:04.868,+2.0141601562e-02,-1.8127441406e-02,+4.211426e-03
09:05:04.878,+3.5400390625e-03,+6.6528320312e-03,+1.245117e-02
09:05:04.888,-3.7841796875e-03,+1.8859863281e-02,+2.325439e-02
09:05:04.898,-6.4086914062e-03,+4.1503906250e-03,+3.515625e-02
09:05:04.908,-8.6669921875e-03,-1.8859863281e-02,+3.100586e-02
09:05:04.918,-1.1840820312e-02,-1.9470214844e-02,+1.721191e-02
09:05:04.928,-4.8217773438e-03,-1.9714355469e-02,-7.873535e-03
09:05:04.938,+4.9438476562e-03,-1.8310546875e-02,-1.904297e-02
09:05:04.948,+2.4414062500e-04,+7.0800781250e-03,-7.690430e-03
09:05:04.958,+1.0864257812e-02,+1.2756347656e-02,+9.155273e-04
09:05:04.968,+2.8442382812e-02,+1.2207031250e-04,+2.136230e-03
09:05:04.978,+1.4099121094e-02,+7.3852539062e-03,+1.953125e-03
09:05:04.988,-8.3618164062e-03,+1.6174316406e-02,+3.845215e-03
09:05:04.998,-6.1035156250e-03,+1.5441894531e-02,+6.530762e-03
09:05:05.008,-2.1362304688e-03,-7.9345703125e-03,+8.666992e-03
09:05:05.018,-1.1779785156e-02,-2.6916503906e-02,+1.037598e-03
09:05:05.028,-3.9672851562e-03,-2.2827148438e-02,-7.934570e-03
09:05:05.038,+7.9345703125e-04,-1.5747070312e-02,-4.577637e-03
09:05:05.048,-6.4086914062e-03,-1.2512207031e-02,-1.037598e-03
09:05:05.058,-1.6967773438e-02,-1.4587402344e-02,-2.807617e-03
09:05:05.068,-2.2216796875e-02,-1.2390136719e-02,-1.361084e-02
09:05:05.078,-5.6762695312e-03,+5.3100585938e-03,-1.312256e-02
09:05:05.088,+8.3007812500e-03,-9.2773437500e-03,+2.075195e-02
09:05:05.098,+3.1127929688e-03,-2.3559570312e-02,+3.479004e-02
09:05:05.108,-7.2631835938e-03,-2.6245117188e-03,+4.333496e-03
09:05:05.118,-1.3366699219e-02,+3.9672851562e-03,-1.348877e-02
09:05:05.128,-2.6855468750e-03,-1.2023925781e-02,-3.662109e-03
09:05:05.138,+1.2207031250e-03,-1.0925292969e-02,+3.356934e-03
09:05:05.148,-6.8359375000e-03,-2.7465820312e-03,-8.239746e-03
09:05:05.158,-1.3977050781e-02,+5.7983398438e-03,-1.922607e-02
09:05:05.168,-1.1047363281e-02,+1.5563964844e-02,-4.211426e-03
09:05:05.178,-1.8371582031e-02,+3.4179687500e-03,+7.568359e-03
09:05:05.188,-2.7954101562e-02,-1.3549804688e-02,-1.098633e-03
09:05:05.198,-1.2756347656e-02,-1.0375976562e-03,-4.272461e-03
09:05:05.208,-2.1972656250e-03,+3.7841796875e-03,-1.068115e-02
09:05:05.218,-2.5634765625e-03,+1.0742187500e-02,-3.662109e-03
09:05:05.228,-5.2490234375e-03,+3.0029296875e-02,+1.318359e-02
09:05:05.238,-2.0690917969e-02,+3.0883789062e-02,+2.368164e-02
09:05:05.248,-1.4099121094e-02,+2.2277832031e-02,+2.874756e-02
09:05:05.258,-1.4648437500e-03,+2.1728515625e-02,+2.270508e-02
09:05:05.268,-9.7045898438e-03,+4.5776367188e-03,+8.544922e-04
09:05:05.278,+2.1972656250e-03,-1.1657714844e-02,-2.246094e-02
09:05:05.288,+8.2397460938e-03,+1.3427734375e-03,-1.281738e-02
09:05:05.298,-9.7656250000e-03,+1.0375976562e-02,+6.713867e-03
09:05:05.308,-1.4953613281e-02,-8.9111328125e-03,+1.782227e-02
09:05:05.318,-1.7089843750e-03,-1.9836425781e-02,+2.160645e-02
09:05:05.328,+8.5449218750e-03,-1.8493652344e-02,+1.788330e-02
09:05:05.338,+4.2114257812e-03,-1.8798828125e-02,+1.892090e-02
09:05:05.348,-2.0141601562e-03,-9.1552734375e-04,+1.818848e-02
09:05:05.358,-4.6997070312e-03,+1.6357421875e-02,-3.662109e-04
09:05:05.368,-3.0517578125e-03,-4.0283203125e-03,-5.065918e-03
09:05:05.378,+5.8593750000e-03,+2.5634765625e-03,+1.428223e-02
09:05:05.388,+3.0517578125e-04,+1.3977050781e-02,+1.885986e-02
09:05:05.398,-8.4838867188e-03,+2.0751953125e-03,+1.330566e-02
09:05:05.408,-9.7656250000e-04,+8.3618164062e-03,+1.013184e-02
09:05:05.418,+7.5073242188e-03,+1.6174316406e-02,+2.868652e-03
09:05:05.428,+9.9487304688e-03,+1.4282226562e-02,-1.708984e-03
09:05:05.438,-1.0986328125e-03,+1.9104003906e-02,-7.141113e-03
09:05:05.448,-1.8005371094e-02,+4.2114257812e-03,-1.080322e-02
09:05:05.458,-2.4047851562e-02,-2.5878906250e-02,-1.818848e-02
09:05:05.468,-2.6184082031e-02,-9.3994140625e-03,-1.306152e-02
09:05:05.478,-1.9042968750e-02,+2.2399902344e-02,-6.164551e-03
09:05:05.488,-1.8737792969e-02,-5.6152343750e-03,+1.525879e-03
09:05:05.498,-1.2817382812e-02,-1.0681152344e-02,+1.116943e-02
09:05:05.508,+2.0751953125e-03,+3.8452148438e-03,+1.165771e-02
09:05:05.518,+5.1879882812e-03,-5.0659179688e-03,+9.582520e-03
09:05:05.528,+5.4931640625e-03,-1.1657714844e-02,+8.544922e-04
09:05:05.538,-1.7089843750e-03,-3.0334472656e-02,-1.354980e-02
09:05:05.548,+0.0000000000e+00,-3.2897949219e-02,-3.021240e-02
09:05:05.558,+2.5634765625e-03,-1.5686035156e-02,-3.308105e-02
09:05:05.568,-1.1596679688e-03,-1.9836425781e-02,-9.155273e-03
09:05:05.578,-5.2490234375e-03,-1.6479492188e-02,+9.643555e-03
09:05:05.588,-7.8735351562e-03,+1.1169433594e-02,+6.835938e-03
09:05:05.598,-8.3007812500e-03,+1.1413574219e-02,+3.784180e-03
09:05:05.608,-9.9487304688e-03,+1.3488769531e-02,-5.981445e-03
09:05:05.618,-6.1035156250e-04,+9.5825195312e-03,-4.266357e-02
09:05:05.628,+1.5197753906e-02,+7.5073242188e-03,-5.108643e-02
09:05:05.638,+8.3618164062e-03,+1.9592285156e-02,-2.130127e-02
09:05:05.648,-1.1108398438e-02,-3.4790039062e-03,+5.493164e-04
09:05:05.658,-5.1879882812e-03,-1.4587402344e-02,+5.187988e-03
09:05:05.668,+1.2695312500e-02,+7.7514648438e-03,+6.958008e-03
09:05:05.678,+9.0332031250e-03,+4.5776367188e-03,+9.948730e-03
09:05:05.688,+5.2490234375e-03,+1.0253906250e-02,+1.892090e-03
09:05:05.698,+8.6059570312e-03,+2.5634765625e-02,-3.112793e-03
09:05:05.708,-4.3334960938e-03,+1.1047363281e-02,-3.906250e-03
09:05:05.718,-6.1035156250e-03,+5.6762695312e-03,-8.728027e-03
09:05:05.728,-2.6855468750e-03,-5.0659179688e-03,-6.713867e-03
09:05:05.738,-6.1035156250e-03,-3.5949707031e-02,+1.251221e-02
09:05:05.748,-3.6621093750e-04,-1.3061523438e-02,+5.187988e-03
09:05:05.758,+2.8686523438e-03,+2.0141601562e-02,-3.070068e-02
09:05:05.768,-7.0800781250e-03,-1.0803222656e-02,-2.838135e-02
09:05:05.778,-7.1411132812e-03,-2.6977539062e-02,-1.898193e-02
09:05:05.788,-8.5449218750e-04,-1.0437011719e-02,-1.702881e-02
09:05:05.798,+7.9956054688e-03,-8.6059570312e-03,-1.269531e-02
09:05:05.808,+1.7089843750e-02,-2.6855468750e-03,-1.641846e-02
09:05:05.818,+5.8593750000e-03,+7.8125000000e-03,-1.721191e-02
09:05:05.828,-2.1362304688e-03,+1.3854980469e-02,-5.493164e-04
09:05:05.838,-1.0375976562e-02,+1.6418457031e-02,+7.568359e-03
09:05:05.848,-2.5512695312e-02,+4.0893554688e-03,+4.333496e-03
09:05:05.858,-2.7648925781e-02,-8.3007812500e-03,+7.751465e-03
09:05:05.868,-1.4526367188e-02,-2.6855468750e-03,+0.000000e+00
09:05:05.878,-9.3383789062e-03,+1.1474609375e-02,-1.654053e-02
09:05:05.888,-1.2939453125e-02,+1.4404296875e-02,-1.165771e-02
09:05:05.898,-7.2021484375e-03,+1.0314941406e-02,-3.662109e-03
09:05:05.908,-1.5258789062e-03,+1.3793945312e-02,+1.220703e-03
09:05:05.918,+3.7231445312e-03,-6.8359375000e-03,-1.220703e-04
09:05:05.928,+1.2084960938e-02,-2.5817871094e-02,-6.225586e-03
09:05:05.938,+2.0507812500e-02,-2.2888183594e-02,-5.920410e-03
09:05:05.948,+2.9357910156e-02,-2.2338867188e-02,+6.591797e-03
09:05:05.958,+2.4841308594e-02,-2.0812988281e-02,+1.971436e-02
09:05:05.968,+8.6059570312e-03,-1.1901855469e-02,+1.324463e-02
09:05:05.978,-1.2145996094e-02,-7.1411132812e-03,-3.662109e-03
09:05:05.988,-2.5207519531e-02,+1.7089843750e-03,-1.293945e-02
09:05:05.998,-2.2216796875e-02,+1.0986328125e-02,-1.348877e-02
09:05:06.008,-1.4038085938e-02,+8.3618164062e-03,-7.873535e-03
09:05:06.018,-8.3618164062e-03,+2.3803710938e-03,-3.417969e-03
09:05:06.028,-1.1779785156e-02,+6.7138671875e-03,+1.263428e-02
09:05:06.038,-1.1596679688e-02,+1.0864257812e-02,+2.191162e-02
09:05:06.048,-7.3242187500e-03,-3.0517578125e-04,+8.422852e-03
09:05:06.058,-9.8876953125e-03,-1.0498046875e-02,-1.843262e-02
09:05:06.068,-1.5014648438e-02,-5.8593750000e-03,-2.825928e-02
09:05:06.078,-2.0629882812e-02,+8.5449218750e-03,-1.843262e-02
09:05:06.088,-1.2390136719e-02,+1.9470214844e-02,-3.356934e-03
09:05:06.098,-6.7138671875e-03,+1.2145996094e-02,+1.037598e-02
09:05:06.108,-1.7028808594e-02,+6.0424804688e-03,+3.479004e-03
09:05:06.118,-2.3010253906e-02,+1.0314941406e-02,-4.150391e-03
09:05:06.128,-1.5991210938e-02,+4.2724609375e-03,+9.521484e-03
09:05:06.138,-3.9672851562e-03,-1.2451171875e-02,+9.643555e-03
09:05:06.148,+4.0283203125e-03,-1.2939453125e-02,-1.507568e-02
09:05:06.158,+1.2207031250e-04,+2.9907226562e-03,-2.258301e-02
09:05:06.168,-8.3618164062e-03,-1.4404296875e-02,-9.582520e-03
09:05:06.178,-1.2329101562e-02,-3.3508300781e-02,-1.483154e-02
09:05:06.188,-1.3244628906e-02,-2.1179199219e-02,-2.075195e-02
09:05:06.198,-7.9956054688e-03,-8.6669921875e-03,-1.074219e-02
09:05:06.208,-2.9296875000e-03,-1.5258789062e-03,+1.538086e-02
09:05:06.218,-2.6855468750e-03,+4.0893554688e-03,+2.416992e-02
09:05:06.228,+9.5825195312e-03,+8.5449218750e-03,-3.784180e-03
09:05:06.238,+1.5747070312e-02,+2.9907226562e-03,-2.526855e-02
09:05:06.248,+5.6152343750e-03,+8.0566406250e-03,-8.911133e-03
09:05:06.258,+6.4697265625e-03,+7.4462890625e-03,+2.685547e-02
09:05:06.268,+4.9438476562e-03,-6.5917968750e-03,+2.825928e-02
09:05:06.278,-3.1738281250e-03,-3.7841796875e-03,+8.178711e-03
09:05:06.288,-4.8217773438e-03,-4.5166015625e-03,-1.159668e-03
09:05:06.298,+4.4555664062e-03,-4.3945312500e-03,+1.342773e-03
09:05:06.308,+1.2573242188e-02,+1.1840820312e-02,+0.000000e+00
09:05:06.318,+2.4414062500e-03,+2.0751953125e-03,-6.103516e-04
09:05:06.328,+3.2348632812e-03,-1.3610839844e-02,+9.338379e-03
09:05:06.338,+8.9721679688e-03,+3.0517578125e-04,-3.540039e-03
09:05:06.348,+1.7700195312e-03,-1.7700195312e-03,-1.251221e-02
09:05:06.358,-5.0659179688e-03,-1.8005371094e-02,+1.892090e-03
09:05:06.368,-1.1657714844e-02,-2.0141601562e-02,+8.300781e-03
09:05:06.378,-1.1657714844e-02,-1.6784667969e-02,+1.861572e-02
09:05:06.388,-8.9721679688e-03,-2.6245117188e-03,+1.794434e-02
09:05:06.398,-8.4228515625e-03,+6.8359375000e-03,+1.483154e-02
09:05:06.408,+7.5073242188e-03,-1.4038085938e-03,+2.526855e-02
09:05:06.418,+1.7211914062e-02,-8.9721679688e-03,+1.275635e-02
09:05:06.428,-6.1035156250e-04,-4.3334960938e-03,-9.765625e-03
09:05:06.438,-1.8310546875e-02,-5.1879882812e-03,+1.586914e-03
09:05:06.448,-1.8188476562e-02,-1.4648437500e-02,+1.367188e-02
09:05:06.458,-1.2573242188e-02,+4.8828125000e-04,+1.593018e-02
09:05:06.468,-1.2268066406e-02,+1.7883300781e-02,+8.239746e-03
09:05:06.478,-1.3244628906e-02,+1.3671875000e-02,-9.582520e-03
09:05:06.488,-1.3366699219e-02,+1.4038085938e-03,-1.745605e-02
09:05:06.498,-1.9348144531e-02,-4.0283203125e-03,-1.519775e-02
09:05:06.508,-1.0864257812e-02,-6.5917968750e-03,-1.580811e-02
09:05:06.518,+6.8359375000e-03,-5.6762695312e-03,-7.873535e-03
09:05:06.528,+9.1552734375e-03,-4.3334960938e-03,+8.605957e-03
09:05:06.538,+3.5400390625e-03,-6.3476562500e-03,+1.690674e-02
09:05:06.548,-3.1738281250e-03,-7.9345703125e-03,+7.629395e-03
09:05:06.558,-9.6435546875e-03,+1.3488769531e-02,-2.197266e-03
09:05:06.568,-1.6174316406e-02,+2.9479980469e-02,-9.643555e-03
09:05:06.578,-1.6479492188e-02,+2.4414062500e-02,-1.269531e-02
09:05:06.588,-1.5686035156e-02,+1.2329101562e-02,-1.025391e-02
09:05:06.598,-1.8920898438e-02,-6.1035156250e-04,-7.019043e-03
09:05:06.608,-2.1118164062e-02,-1.2268066406e-02,+2.441406e-02
09:05:06.618,-2.0019531250e-02,-1.6357421875e-02,+4.571533e-02
09:05:06.628,-2.1057128906e-02,-1.6601562500e-02,+3.070068e-02
09:05:06.638,-1.3000488281e-02,+1.0803222656e-02,+1.068115e-02
09:05:06.648,+1.2268066406e-02,+7.2631835938e-03,-4.821777e-03
